type	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_format	file_location	file_name	file_size	file_status	file_type	md5sum
file	BENTO-BIOS-2946465	BENTO-LAB-001	BENTO-FILE-2946465	qRT-PCR output	txt	NA	2999_OncotypeDXqRTPCR.txt	318	released	text	07bd574f24283ca0bd1699acdaff6ad2
file	BENTO-BIOS-2950822	BENTO-LAB-001	BENTO-FILE-2950822	qRT-PCR output	txt	NA	3006_OncotypeDXqRTPCR.txt	316	released	text	637d41dc4eeefc86c076029d610f3272
file	BENTO-BIOS-2968052	BENTO-LAB-001	BENTO-FILE-2968052	qRT-PCR output	txt	NA	3019_OncotypeDXqRTPCR.txt	320	released	text	a456b2d3e8969af55127a6bb66d1e7d2
file	BENTO-BIOS-2972758	BENTO-LAB-001	BENTO-FILE-2972758	qRT-PCR output	txt	NA	3025_OncotypeDXqRTPCR.txt	317	released	text	a84b82b1aa50f62310bae87df914f0ba
file	BENTO-BIOS-2981711	BENTO-LAB-001	BENTO-FILE-2981711	qRT-PCR output	txt	NA	3031_OncotypeDXqRTPCR.txt	317	released	text	0de5963586e2761c43b5405d531abc6c
file	BENTO-BIOS-2988816	BENTO-LAB-001	BENTO-FILE-2988816	qRT-PCR output	txt	NA	3036_OncotypeDXqRTPCR.txt	317	released	text	80718895a26c1054696cbcef7be2b6c3
file	BENTO-BIOS-3006389	BENTO-LAB-001	BENTO-FILE-3006389	qRT-PCR output	txt	NA	3055_OncotypeDXqRTPCR.txt	316	released	text	afe1bc5a9675959df52ae4586e175e62
file	BENTO-BIOS-3009497	BENTO-LAB-001	BENTO-FILE-3009497	qRT-PCR output	txt	NA	3057_OncotypeDXqRTPCR.txt	318	released	text	51801a149f64de3f19221316cdcec0ec
file	BENTO-BIOS-3013249	BENTO-LAB-001	BENTO-FILE-3013249	qRT-PCR output	txt	NA	3060_OncotypeDXqRTPCR.txt	320	released	text	9ef324290b3856daef235de86a267e34
file	BENTO-BIOS-3015177	BENTO-LAB-001	BENTO-FILE-3015177	qRT-PCR output	txt	NA	3064_OncotypeDXqRTPCR.txt	317	released	text	36f50a13b93fac537264062248f05337
file	BENTO-BIOS-3026590	BENTO-LAB-001	BENTO-FILE-3026590	qRT-PCR output	txt	NA	3080_OncotypeDXqRTPCR.txt	316	released	text	977b9032f2eec85906a66b94a2b2d2eb
file	BENTO-BIOS-3035842	BENTO-LAB-001	BENTO-FILE-3035842	qRT-PCR output	txt	NA	3086_OncotypeDXqRTPCR.txt	319	released	text	ca64189da730f7dad630243a15daa33e
file	BENTO-BIOS-3049073	BENTO-LAB-001	BENTO-FILE-3049073	qRT-PCR output	txt	NA	3100_OncotypeDXqRTPCR.txt	320	released	text	d3d1e386f7e74cc20464e821fe21554a
file	BENTO-BIOS-3063864	BENTO-LAB-001	BENTO-FILE-3063864	qRT-PCR output	txt	NA	3116_OncotypeDXqRTPCR.txt	317	released	text	2d2d0cc36a87b5e112707a0dd77b99b2
file	BENTO-BIOS-3064418	BENTO-LAB-001	BENTO-FILE-3064418	qRT-PCR output	txt	NA	3117_OncotypeDXqRTPCR.txt	319	released	text	63cd500733e8707858310cc4f1c260ff
file	BENTO-BIOS-3100918	BENTO-LAB-001	BENTO-FILE-3100918	qRT-PCR output	txt	NA	3148_OncotypeDXqRTPCR.txt	319	released	text	165fc6875a0b5f9e856f8a181069b71c
file	BENTO-BIOS-3108627	BENTO-LAB-001	BENTO-FILE-3108627	qRT-PCR output	txt	NA	3158_OncotypeDXqRTPCR.txt	317	released	text	421bd9f0086bb8e3537363152979d003
file	BENTO-BIOS-3142006	BENTO-LAB-001	BENTO-FILE-3142006	qRT-PCR output	txt	NA	3194_OncotypeDXqRTPCR.txt	317	released	text	1de9ccaf96812c332fe5216603710995
file	BENTO-BIOS-3143542	BENTO-LAB-001	BENTO-FILE-3143542	qRT-PCR output	txt	NA	3199_OncotypeDXqRTPCR.txt	317	released	text	6c293e1a4eb307f89622661091160751
file	BENTO-BIOS-3187260	BENTO-LAB-001	BENTO-FILE-3187260	qRT-PCR output	txt	NA	3245_OncotypeDXqRTPCR.txt	318	released	text	8b70f16e89787de5a540d71c4489a56b
file	BENTO-BIOS-3193236	BENTO-LAB-001	BENTO-FILE-3193236	qRT-PCR output	txt	NA	3253_OncotypeDXqRTPCR.txt	317	released	text	4f9597a6d4f39fcec91309bb1b8c4fc5
file	BENTO-BIOS-3215626	BENTO-LAB-001	BENTO-FILE-3215626	qRT-PCR output	txt	NA	3279_OncotypeDXqRTPCR.txt	318	released	text	b540569ee0d70d37fc8d6c131a24a688
file	BENTO-BIOS-3240238	BENTO-LAB-001	BENTO-FILE-3240238	qRT-PCR output	txt	NA	3314_OncotypeDXqRTPCR.txt	316	released	text	e64e8c950491c6a28d9504948885f1e5
file	BENTO-BIOS-3247339	BENTO-LAB-001	BENTO-FILE-3247339	qRT-PCR output	txt	NA	3319_OncotypeDXqRTPCR.txt	316	released	text	35fefec3a2f6bc1d25e8bef28498c36e
file	BENTO-BIOS-3259935	BENTO-LAB-001	BENTO-FILE-3259935	qRT-PCR output	txt	NA	3338_OncotypeDXqRTPCR.txt	318	released	text	6a73406edb179032ec68fa5a08f83cab
file	BENTO-BIOS-3266027	BENTO-LAB-001	BENTO-FILE-3266027	qRT-PCR output	txt	NA	3342_OncotypeDXqRTPCR.txt	318	released	text	4b22b63ec1e441381208803180c4e90f
file	BENTO-BIOS-3267700	BENTO-LAB-001	BENTO-FILE-3267700	qRT-PCR output	txt	NA	3343_OncotypeDXqRTPCR.txt	317	released	text	93559630fc409244d27c4f642d4a889f
file	BENTO-BIOS-3272958	BENTO-LAB-001	BENTO-FILE-3272958	qRT-PCR output	txt	NA	3348_OncotypeDXqRTPCR.txt	314	released	text	8aa2264a7e5891a0a125d831fc026ccf
file	BENTO-BIOS-3276476	BENTO-LAB-001	BENTO-FILE-3276476	qRT-PCR output	txt	NA	3352_OncotypeDXqRTPCR.txt	320	released	text	e616240ed99ebd2a7e4b751dc2dbd2ba
file	BENTO-BIOS-3282798	BENTO-LAB-001	BENTO-FILE-3282798	qRT-PCR output	txt	NA	3357_OncotypeDXqRTPCR.txt	319	released	text	1276f54f70a4c08e41e22b7789602bda
file	BENTO-BIOS-3292831	BENTO-LAB-001	BENTO-FILE-3292831	qRT-PCR output	txt	NA	3368_OncotypeDXqRTPCR.txt	319	released	text	3e093f28001335b7bb88b67ea547dcba
file	BENTO-BIOS-3295670	BENTO-LAB-001	BENTO-FILE-3295670	qRT-PCR output	txt	NA	3371_OncotypeDXqRTPCR.txt	319	released	text	957ccbc0745160d0c774656e1fa086a6
file	BENTO-BIOS-3295756	BENTO-LAB-001	BENTO-FILE-3295756	qRT-PCR output	txt	NA	3372_OncotypeDXqRTPCR.txt	318	released	text	a17889d1efc5df51a60b97c9ee63ddba
file	BENTO-BIOS-3296613	BENTO-LAB-001	BENTO-FILE-3296613	qRT-PCR output	txt	NA	3375_OncotypeDXqRTPCR.txt	315	released	text	a9132505750533080505befe69c9f43a
file	BENTO-BIOS-3307656	BENTO-LAB-001	BENTO-FILE-3307656	qRT-PCR output	txt	NA	3385_OncotypeDXqRTPCR.txt	319	released	text	2e29e877b3aeb3dd10345b4cf16d41e7
file	BENTO-BIOS-3328327	BENTO-LAB-001	BENTO-FILE-3328327	qRT-PCR output	txt	NA	3404_OncotypeDXqRTPCR.txt	318	released	text	6af79f751d1505414d088690f05eae22
file	BENTO-BIOS-3332071	BENTO-LAB-001	BENTO-FILE-3332071	qRT-PCR output	txt	NA	3407_OncotypeDXqRTPCR.txt	319	released	text	7090105237ecc1e59e3a387f3586c884
file	BENTO-BIOS-3334468	BENTO-LAB-001	BENTO-FILE-3334468	qRT-PCR output	txt	NA	3409_OncotypeDXqRTPCR.txt	317	released	text	00de664110eeb273f965cfcd34bb60c4
file	BENTO-BIOS-3343106	BENTO-LAB-001	BENTO-FILE-3343106	qRT-PCR output	txt	NA	3420_OncotypeDXqRTPCR.txt	317	released	text	18c705fd771113d660a67c4dc4e91f4d
file	BENTO-BIOS-3343163	BENTO-LAB-001	BENTO-FILE-3343163	qRT-PCR output	txt	NA	3421_OncotypeDXqRTPCR.txt	318	released	text	52292d5052152bc8d8cf3fe35e75dac3
file	BENTO-BIOS-3351321	BENTO-LAB-001	BENTO-FILE-3351321	qRT-PCR output	txt	NA	3430_OncotypeDXqRTPCR.txt	318	released	text	47c6e0a5f3997f385b4e050ea0a49179
file	BENTO-BIOS-3356521	BENTO-LAB-001	BENTO-FILE-3356521	qRT-PCR output	txt	NA	3433_OncotypeDXqRTPCR.txt	318	released	text	19b3b5263be7d7d1cc2318b7b1044d16
file	BENTO-BIOS-3359263	BENTO-LAB-001	BENTO-FILE-3359263	qRT-PCR output	txt	NA	3437_OncotypeDXqRTPCR.txt	317	released	text	65ddca041ba9c922e4cfc22917f580a5
file	BENTO-BIOS-3364396	BENTO-LAB-001	BENTO-FILE-3364396	qRT-PCR output	txt	NA	3439_OncotypeDXqRTPCR.txt	319	released	text	de3c60ea7a908fe78632ed08ec148683
file	BENTO-BIOS-3365171	BENTO-LAB-001	BENTO-FILE-3365171	qRT-PCR output	txt	NA	3441_OncotypeDXqRTPCR.txt	317	released	text	707f45c43236e4b984d44fc1dad0b05d
file	BENTO-BIOS-3368345	BENTO-LAB-001	BENTO-FILE-3368345	qRT-PCR output	txt	NA	3444_OncotypeDXqRTPCR.txt	317	released	text	ce0999fcb8213a02d6da09e8f497a5bd
file	BENTO-BIOS-3393522	BENTO-LAB-001	BENTO-FILE-3393522	qRT-PCR output	txt	NA	3467_OncotypeDXqRTPCR.txt	319	released	text	5b6d52a3b9945b8c7783f7810e0a26e1
file	BENTO-BIOS-3394052	BENTO-LAB-001	BENTO-FILE-3394052	qRT-PCR output	txt	NA	3469_OncotypeDXqRTPCR.txt	320	released	text	a87c69d8f95eb38148d8f6870981bd95
file	BENTO-BIOS-3401013	BENTO-LAB-001	BENTO-FILE-3401013	qRT-PCR output	txt	NA	3479_OncotypeDXqRTPCR.txt	318	released	text	38c78d238ce4ad90fbae8a7942a20b20
file	BENTO-BIOS-3405467	BENTO-LAB-001	BENTO-FILE-3405467	qRT-PCR output	txt	NA	3484_OncotypeDXqRTPCR.txt	319	released	text	dccac3f592a7c92f9083df9c6ed54843
file	BENTO-BIOS-3406760	BENTO-LAB-001	BENTO-FILE-3406760	qRT-PCR output	txt	NA	3488_OncotypeDXqRTPCR.txt	310	released	text	1b548306537571b94be0ef1bc7dccddb
file	BENTO-BIOS-3410751	BENTO-LAB-001	BENTO-FILE-3410751	qRT-PCR output	txt	NA	3493_OncotypeDXqRTPCR.txt	318	released	text	de80ed907ab32e3b13e139ab7760dbc9
file	BENTO-BIOS-3412334	BENTO-LAB-001	BENTO-FILE-3412334	qRT-PCR output	txt	NA	3494_OncotypeDXqRTPCR.txt	319	released	text	75f7a15a39085a7e6398ef4f42fd0cab
file	BENTO-BIOS-3443623	BENTO-LAB-001	BENTO-FILE-3443623	qRT-PCR output	txt	NA	3522_OncotypeDXqRTPCR.txt	317	released	text	da8d7fc8b94285e19237a9984c5de0fa
file	BENTO-BIOS-3460732	BENTO-LAB-001	BENTO-FILE-3460732	qRT-PCR output	txt	NA	3539_OncotypeDXqRTPCR.txt	318	released	text	c752788c1d65cd408e163c31550d158a
file	BENTO-BIOS-3464384	BENTO-LAB-001	BENTO-FILE-3464384	qRT-PCR output	txt	NA	3544_OncotypeDXqRTPCR.txt	316	released	text	06202557fdba1189e56e1a166d6bc7c0
file	BENTO-BIOS-3473025	BENTO-LAB-001	BENTO-FILE-3473025	qRT-PCR output	txt	NA	3555_OncotypeDXqRTPCR.txt	316	released	text	a887598d2f861501dbc1ad60b144f317
file	BENTO-BIOS-3473627	BENTO-LAB-001	BENTO-FILE-3473627	qRT-PCR output	txt	NA	3556_OncotypeDXqRTPCR.txt	317	released	text	d29eb6da67a260a3c74c1856663f0f5a
file	BENTO-BIOS-3479071	BENTO-LAB-001	BENTO-FILE-3479071	qRT-PCR output	txt	NA	3562_OncotypeDXqRTPCR.txt	316	released	text	4a04ed1671af4a6bf2c0860e09f97e43
file	BENTO-BIOS-3493816	BENTO-LAB-001	BENTO-FILE-3493816	qRT-PCR output	txt	NA	3578_OncotypeDXqRTPCR.txt	316	released	text	4754b1051eb107074a8201fb38a90be8
file	BENTO-BIOS-3508142	BENTO-LAB-001	BENTO-FILE-3508142	qRT-PCR output	txt	NA	3593_OncotypeDXqRTPCR.txt	317	released	text	6caeaebda4b8315e5d7773e7cba595ac
file	BENTO-BIOS-3563062	BENTO-LAB-001	BENTO-FILE-3563062	qRT-PCR output	txt	NA	3634_OncotypeDXqRTPCR.txt	318	released	text	05f78d10f30c3928a84cfb673024080f
file	BENTO-BIOS-3570593	BENTO-LAB-001	BENTO-FILE-3570593	qRT-PCR output	txt	NA	3647_OncotypeDXqRTPCR.txt	314	released	text	3b5fb43fef56562306ba17f428669d18
file	BENTO-BIOS-3573221	BENTO-LAB-001	BENTO-FILE-3573221	qRT-PCR output	txt	NA	3650_OncotypeDXqRTPCR.txt	317	released	text	59076a34b20a3342ab0bc95dbe14f666
file	BENTO-BIOS-3575059	BENTO-LAB-001	BENTO-FILE-3575059	qRT-PCR output	txt	NA	3651_OncotypeDXqRTPCR.txt	318	released	text	aed6fc87d84480084014ec2a3596f7b3
file	BENTO-BIOS-3600848	BENTO-LAB-001	BENTO-FILE-3600848	qRT-PCR output	txt	NA	3675_OncotypeDXqRTPCR.txt	319	released	text	7cefb8c0ae899c90e651ca0222d42024
file	BENTO-BIOS-3603833	BENTO-LAB-001	BENTO-FILE-3603833	qRT-PCR output	txt	NA	3680_OncotypeDXqRTPCR.txt	318	released	text	be928a7b9f5873c9e893cbe89ede3f8a
file	BENTO-BIOS-3653973	BENTO-LAB-001	BENTO-FILE-3653973	qRT-PCR output	txt	NA	3735_OncotypeDXqRTPCR.txt	317	released	text	ae4e77d098ba056f199c8b88a5ea3d40
file	BENTO-BIOS-3663547	BENTO-LAB-001	BENTO-FILE-3663547	qRT-PCR output	txt	NA	3748_OncotypeDXqRTPCR.txt	318	released	text	15e8954595421f3065d87d14027ac001
file	BENTO-BIOS-3665366	BENTO-LAB-001	BENTO-FILE-3665366	qRT-PCR output	txt	NA	3749_OncotypeDXqRTPCR.txt	318	released	text	b8c9b43e77206683e3cb017255aa3caa
file	BENTO-BIOS-3678302	BENTO-LAB-001	BENTO-FILE-3678302	qRT-PCR output	txt	NA	3763_OncotypeDXqRTPCR.txt	317	released	text	ebb81538a3aeb5038daa6bb702ebd936
file	BENTO-BIOS-3680830	BENTO-LAB-001	BENTO-FILE-3680830	qRT-PCR output	txt	NA	3765_OncotypeDXqRTPCR.txt	315	released	text	a4115237242c67bfc6f6ee930bf25be5
file	BENTO-BIOS-3703472	BENTO-LAB-001	BENTO-FILE-3703472	qRT-PCR output	txt	NA	3789_OncotypeDXqRTPCR.txt	315	released	text	aefd78421880f10828138a4247db0c85
file	BENTO-BIOS-3714135	BENTO-LAB-001	BENTO-FILE-3714135	qRT-PCR output	txt	NA	3798_OncotypeDXqRTPCR.txt	317	released	text	08fa3f378f4c39d4bdacc9040746a1ee
file	BENTO-BIOS-3715860	BENTO-LAB-001	BENTO-FILE-3715860	qRT-PCR output	txt	NA	3800_OncotypeDXqRTPCR.txt	317	released	text	462aa6685d992fff9c6e0384a01b5ca8
file	BENTO-BIOS-3727439	BENTO-LAB-001	BENTO-FILE-3727439	qRT-PCR output	txt	NA	3810_OncotypeDXqRTPCR.txt	318	released	text	b13cfdaa62b6ea090e9c7d46ad56988e
file	BENTO-BIOS-3733981	BENTO-LAB-001	BENTO-FILE-3733981	qRT-PCR output	txt	NA	3818_OncotypeDXqRTPCR.txt	319	released	text	b0378c3f848193de3ff4055c1ae90232
file	BENTO-BIOS-3742479	BENTO-LAB-001	BENTO-FILE-3742479	qRT-PCR output	txt	NA	3829_OncotypeDXqRTPCR.txt	318	released	text	f905f1c085712911f22fcd90b13de437
file	BENTO-BIOS-3746167	BENTO-LAB-001	BENTO-FILE-3746167	qRT-PCR output	txt	NA	3835_OncotypeDXqRTPCR.txt	318	released	text	02b938b4e76ebf8f56752cc4b6660a6d
file	BENTO-BIOS-3751341	BENTO-LAB-001	BENTO-FILE-3751341	qRT-PCR output	txt	NA	3836_OncotypeDXqRTPCR.txt	319	released	text	ce6be007cd298a221f19f82760122e6b
file	BENTO-BIOS-3752384	BENTO-LAB-001	BENTO-FILE-3752384	qRT-PCR output	txt	NA	3837_OncotypeDXqRTPCR.txt	314	released	text	1e846072020a488895f20fa4bd5cadd1
file	BENTO-BIOS-3760312	BENTO-LAB-001	BENTO-FILE-3760312	qRT-PCR output	txt	NA	3847_OncotypeDXqRTPCR.txt	318	released	text	97c11022b5151aaf7fe76e2736b2dfc0
file	BENTO-BIOS-3767627	BENTO-LAB-001	BENTO-FILE-3767627	qRT-PCR output	txt	NA	3855_OncotypeDXqRTPCR.txt	317	released	text	e2ffadeb8e80801aa0527a162581d381
file	BENTO-BIOS-3777100	BENTO-LAB-001	BENTO-FILE-3777100	qRT-PCR output	txt	NA	3868_OncotypeDXqRTPCR.txt	317	released	text	7c3e876cb8756097023849b93aeda075
file	BENTO-BIOS-3783667	BENTO-LAB-001	BENTO-FILE-3783667	qRT-PCR output	txt	NA	3871_OncotypeDXqRTPCR.txt	318	released	text	05cc2cd0ee75d960ffadc87315b8be26
file	BENTO-BIOS-3792531	BENTO-LAB-001	BENTO-FILE-3792531	qRT-PCR output	txt	NA	3882_OncotypeDXqRTPCR.txt	316	released	text	f734a09dbde39eca207b103027b6dc27
file	BENTO-BIOS-3812959	BENTO-LAB-001	BENTO-FILE-3812959	qRT-PCR output	txt	NA	3905_OncotypeDXqRTPCR.txt	316	released	text	d444fee85f7b1c414a504bde0062156e
file	BENTO-BIOS-3820530	BENTO-LAB-001	BENTO-FILE-3820530	qRT-PCR output	txt	NA	3913_OncotypeDXqRTPCR.txt	314	released	text	7104fa470e74f53c53bb6e7d53cdd25b
file	BENTO-BIOS-3826610	BENTO-LAB-001	BENTO-FILE-3826610	qRT-PCR output	txt	NA	3919_OncotypeDXqRTPCR.txt	317	released	text	a056db7083cef1482da1a7a6b485ec75
file	BENTO-BIOS-3838045	BENTO-LAB-001	BENTO-FILE-3838045	qRT-PCR output	txt	NA	3933_OncotypeDXqRTPCR.txt	315	released	text	911c7b2f134e8142b564bb5a8c9fa6bb
file	BENTO-BIOS-3899237	BENTO-LAB-001	BENTO-FILE-3899237	qRT-PCR output	txt	NA	4012_OncotypeDXqRTPCR.txt	318	released	text	150fe5f533bdda7633b8da09b11f50d3
file	BENTO-BIOS-3901754	BENTO-LAB-001	BENTO-FILE-3901754	qRT-PCR output	txt	NA	4015_OncotypeDXqRTPCR.txt	318	released	text	d6e61e989b85cb6578524e888d35cfb5
file	BENTO-BIOS-3911136	BENTO-LAB-001	BENTO-FILE-3911136	qRT-PCR output	txt	NA	4024_OncotypeDXqRTPCR.txt	318	released	text	2ef9e8d9167e57b184bfd2bf0ce8cb99
file	BENTO-BIOS-3922776	BENTO-LAB-001	BENTO-FILE-3922776	qRT-PCR output	txt	NA	4037_OncotypeDXqRTPCR.txt	318	released	text	4ef376ed7550106da2605c767b98daf4
file	BENTO-BIOS-3923216	BENTO-LAB-001	BENTO-FILE-3923216	qRT-PCR output	txt	NA	4038_OncotypeDXqRTPCR.txt	314	released	text	ac22ca38ba41a18e7bb2cbcdbbb52575
file	BENTO-BIOS-3938509	BENTO-LAB-001	BENTO-FILE-3938509	qRT-PCR output	txt	NA	4058_OncotypeDXqRTPCR.txt	317	released	text	a51310cbd09c9383228f9438ebe08bb1
file	BENTO-BIOS-3967139	BENTO-LAB-001	BENTO-FILE-3967139	qRT-PCR output	txt	NA	4087_OncotypeDXqRTPCR.txt	319	released	text	0f8b4c093dd396fae94ed96e55ff7d34
file	BENTO-BIOS-3975069	BENTO-LAB-001	BENTO-FILE-3975069	qRT-PCR output	txt	NA	4094_OncotypeDXqRTPCR.txt	320	released	text	69e6e79b9c2c9108c82be7b2f6d8efdb
file	BENTO-BIOS-3977115	BENTO-LAB-001	BENTO-FILE-3977115	qRT-PCR output	txt	NA	4096_OncotypeDXqRTPCR.txt	312	released	text	9b0af37cbd68d23370b87a53b4a4ee0b
file	BENTO-BIOS-3981577	BENTO-LAB-001	BENTO-FILE-3981577	qRT-PCR output	txt	NA	4101_OncotypeDXqRTPCR.txt	316	released	text	5e1bae20c148562945f45b7c5aab5be9
file	BENTO-BIOS-3985467	BENTO-LAB-001	BENTO-FILE-3985467	qRT-PCR output	txt	NA	4107_OncotypeDXqRTPCR.txt	317	released	text	1d954b438907c48440ad771656e17913
file	BENTO-BIOS-3992030	BENTO-LAB-001	BENTO-FILE-3992030	qRT-PCR output	txt	NA	4113_OncotypeDXqRTPCR.txt	317	released	text	4854f35085ea7d0c6b4cee862303817c
file	BENTO-BIOS-3998000	BENTO-LAB-001	BENTO-FILE-3998000	qRT-PCR output	txt	NA	4121_OncotypeDXqRTPCR.txt	316	released	text	43a5ca0aae21929c380ef8ec129ada7b
file	BENTO-BIOS-3999731	BENTO-LAB-001	BENTO-FILE-3999731	qRT-PCR output	txt	NA	4122_OncotypeDXqRTPCR.txt	318	released	text	ab8bbf31c910d86db9b06bb0d97c2b5e
file	BENTO-BIOS-4027516	BENTO-LAB-001	BENTO-FILE-4027516	qRT-PCR output	txt	NA	4149_OncotypeDXqRTPCR.txt	318	released	text	471cfa8f0e9a76160fafda3377948fa4
file	BENTO-BIOS-4031362	BENTO-LAB-001	BENTO-FILE-4031362	qRT-PCR output	txt	NA	4152_OncotypeDXqRTPCR.txt	318	released	text	9dcedd494e7f10b51a5bbc3f9cc5a6cd
file	BENTO-BIOS-4041996	BENTO-LAB-001	BENTO-FILE-4041996	qRT-PCR output	txt	NA	4159_OncotypeDXqRTPCR.txt	317	released	text	2bf21e47e02040a3629e4c5bb1972a2e
file	BENTO-BIOS-4045988	BENTO-LAB-001	BENTO-FILE-4045988	qRT-PCR output	txt	NA	4168_OncotypeDXqRTPCR.txt	319	released	text	978141587337f4b1a0b2d8f50035cccc
file	BENTO-BIOS-4046743	BENTO-LAB-001	BENTO-FILE-4046743	qRT-PCR output	txt	NA	4170_OncotypeDXqRTPCR.txt	316	released	text	a1edc77c3a47402cd31bb3879956610a
file	BENTO-BIOS-4078745	BENTO-LAB-001	BENTO-FILE-4078745	qRT-PCR output	txt	NA	4198_OncotypeDXqRTPCR.txt	317	released	text	90cd5fad00d35f2addb5b43d0e28e345
file	BENTO-BIOS-4078798	BENTO-LAB-001	BENTO-FILE-4078798	qRT-PCR output	txt	NA	4199_OncotypeDXqRTPCR.txt	318	released	text	442afdc0ccd5e6a1ebee75e7be414baa
file	BENTO-BIOS-4081123	BENTO-LAB-001	BENTO-FILE-4081123	qRT-PCR output	txt	NA	4203_OncotypeDXqRTPCR.txt	317	released	text	9d1093cbddbb64c5a034c58dd7e9220a
file	BENTO-BIOS-4088871	BENTO-LAB-001	BENTO-FILE-4088871	qRT-PCR output	txt	NA	4210_OncotypeDXqRTPCR.txt	319	released	text	e6b2f05c622f313c4a7ff3f379fa4644
file	BENTO-BIOS-4091083	BENTO-LAB-001	BENTO-FILE-4091083	qRT-PCR output	txt	NA	4212_OncotypeDXqRTPCR.txt	317	released	text	abcc98ce573fab5632a32341a8ce28ad
file	BENTO-BIOS-4098193	BENTO-LAB-001	BENTO-FILE-4098193	qRT-PCR output	txt	NA	4217_OncotypeDXqRTPCR.txt	315	released	text	dfcc09ff63ab402c61e10de5d2fe54ea
file	BENTO-BIOS-4098861	BENTO-LAB-001	BENTO-FILE-4098861	qRT-PCR output	txt	NA	4218_OncotypeDXqRTPCR.txt	319	released	text	00e629d73e5a5dfa3afee42fe1a50c05
file	BENTO-BIOS-4100356	BENTO-LAB-001	BENTO-FILE-4100356	qRT-PCR output	txt	NA	4220_OncotypeDXqRTPCR.txt	315	released	text	5df0a3f9db77d6097e631611cfb909fa
file	BENTO-BIOS-4123092	BENTO-LAB-001	BENTO-FILE-4123092	qRT-PCR output	txt	NA	4236_OncotypeDXqRTPCR.txt	318	released	text	866a12ebcf161a9ab0cd98f8543c202a
file	BENTO-BIOS-4125298	BENTO-LAB-001	BENTO-FILE-4125298	qRT-PCR output	txt	NA	4237_OncotypeDXqRTPCR.txt	319	released	text	30c62985d934766a3f62ded4ac0944d8
file	BENTO-BIOS-4125543	BENTO-LAB-001	BENTO-FILE-4125543	qRT-PCR output	txt	NA	4239_OncotypeDXqRTPCR.txt	318	released	text	9fa6340fb8209fe670416e90524a2a8e
file	BENTO-BIOS-4127975	BENTO-LAB-001	BENTO-FILE-4127975	qRT-PCR output	txt	NA	4244_OncotypeDXqRTPCR.txt	319	released	text	f006d5348bdb61add4516b1ed84d6ab2
file	BENTO-BIOS-4150103	BENTO-LAB-001	BENTO-FILE-4150103	qRT-PCR output	txt	NA	4261_OncotypeDXqRTPCR.txt	317	released	text	75a61513f34f98ad0a2cc2ee4f2fe5c4
file	BENTO-BIOS-4152404	BENTO-LAB-001	BENTO-FILE-4152404	qRT-PCR output	txt	NA	4263_OncotypeDXqRTPCR.txt	319	released	text	6a24bc02e784dc1c7eeabadefb1b96c8
file	BENTO-BIOS-4154056	BENTO-LAB-001	BENTO-FILE-4154056	qRT-PCR output	txt	NA	4265_OncotypeDXqRTPCR.txt	319	released	text	f254a730b85ee9f23f63ab8ed58437cb
file	BENTO-BIOS-4167372	BENTO-LAB-001	BENTO-FILE-4167372	qRT-PCR output	txt	NA	4274_OncotypeDXqRTPCR.txt	317	released	text	70e681cd0b3fe4562ec043326e6e38a6
file	BENTO-BIOS-4167843	BENTO-LAB-001	BENTO-FILE-4167843	qRT-PCR output	txt	NA	4275_OncotypeDXqRTPCR.txt	315	released	text	5f1b9b8d6e1d4040773603f434c22625
file	BENTO-BIOS-4172620	BENTO-LAB-001	BENTO-FILE-4172620	qRT-PCR output	txt	NA	4280_OncotypeDXqRTPCR.txt	316	released	text	44ed28cc740470d851a1c07b8b62c3c9
file	BENTO-BIOS-4173703	BENTO-LAB-001	BENTO-FILE-4173703	qRT-PCR output	txt	NA	4281_OncotypeDXqRTPCR.txt	319	released	text	caf4fc8d476da14bc05b0e73d66bbcdd
file	BENTO-BIOS-4176346	BENTO-LAB-001	BENTO-FILE-4176346	qRT-PCR output	txt	NA	4283_OncotypeDXqRTPCR.txt	315	released	text	0592e9b9daebf9275696e02e0390225c
file	BENTO-BIOS-4187183	BENTO-LAB-001	BENTO-FILE-4187183	qRT-PCR output	txt	NA	4295_OncotypeDXqRTPCR.txt	317	released	text	33e1135db90fdcaabaf540e5cb690625
file	BENTO-BIOS-4213980	BENTO-LAB-001	BENTO-FILE-4213980	qRT-PCR output	txt	NA	4323_OncotypeDXqRTPCR.txt	317	released	text	e0611a658b974240bf0aca535bfd928f
file	BENTO-BIOS-4217556	BENTO-LAB-001	BENTO-FILE-4217556	qRT-PCR output	txt	NA	4327_OncotypeDXqRTPCR.txt	317	released	text	cea61e30efbad9124019d885810ffcbf
file	BENTO-BIOS-4218474	BENTO-LAB-001	BENTO-FILE-4218474	qRT-PCR output	txt	NA	4329_OncotypeDXqRTPCR.txt	315	released	text	884cf6594cebfbb1c22279241e3f6d39
file	BENTO-BIOS-4243450	BENTO-LAB-001	BENTO-FILE-4243450	qRT-PCR output	txt	NA	4349_OncotypeDXqRTPCR.txt	317	released	text	8c396b5bdb34e51065fa0b69178ae3d1
file	BENTO-BIOS-4257827	BENTO-LAB-001	BENTO-FILE-4257827	qRT-PCR output	txt	NA	4372_OncotypeDXqRTPCR.txt	315	released	text	34ad6cc9ff38e80d97bd087dd136558f
